no,startTime,elapsedTime,win,udemae,udemaeName,udemaeIsX,udemaeIsReached,sPlusNumber,xRanking,xPower,myCount,otherCount,winMeter,weaponPaintPoint,leaguePoint,leagueMaxPoint,leagueTeamEstimatePoint,leagueOtherEstimatePoint,gachiEstimatePower,gachiEstimateXPower,fesPoint,fesPower,fesMaxPower,fesTeamEstimatePower,fesOtherEstimatePower,stageID,stageName,gameKey,gameMode,gameModeKey,gameRule,gameRuleKey,gameType,fesID,fesMyTheme,fesMyThemeKey,fesOtherTheme,fesOtherThemeKey,fesMyColorR,fesMyColorG,fesMyColorB,fesOtherColorR,fesOtherColorG,fesOtherColorB,playerName,playerPrincipalID,playerRank,playerUdemae,playerudemaeName,playerSPlusNumber,playerUdemaeIsX,playerUdemaeIsReached,playerIsCrown,playerStarRank,playerKill,playerDeath,playerAssist,playerSpecial,playerRatio,playerAllKill,playerSortScore,playerPaintPoint,playerFesGrade,playerFesGradeName,playerWeaponID,playerWeaponName,playerWeaponSpecialID,playerWeaponSpecialName,playerWeaponSubID,playerWeaponSubName,playerHeadID,playerHeadName,playerHeadRarity,playerHeadKind,playerHeadBrandID,playerHeadBrandName,playerHeadBrandFrequentSkillID,playerHeadBrandFrequentSkillName,playerHeadSkillID,playerHeadSkillName,playerHeadSub1SkillID,playerHeadSub1SkillName,playerHeadSub2SkillID,playerHeadSub2SkillName,playerHeadSub3SkillID,playerHeadSub3SkillName,playerClothesID,playerClothesName,playerClothesRarity,playerClothesKind,playerClothesBrandID,playerClothesBrandName,playerClothesBrandFrequentSkillID,playerClothesBrandFrequentSkillName,playerClothesSkillID,playerClothesSkillName,playerClothesSub1SkillID,playerClothesSub1SkillName,playerClothesSub2SkillID,playerClothesSub2SkillName,playerClothesSub3SkillID,playerClothesSub3SkillName,playerShoesID,playerShoesName,playerShoesRarity,playerShoesKind,playerShoesBrandID,playerShoesBrandName,playerShoesBrandFrequentSkillID,playerShoesBrandFrequentSkillName,playerShoesSkillID,playerShoesSkillName,playerShoesSub1SkillID,playerShoesSub1SkillName,playerShoesSub2SkillID,playerShoesSub2SkillName,playerShoesSub3SkillID,playerShoesSub3SkillName,alpha1Name,alpha1PrincipalID,alpha1Rank,alpha1Udemae,alpha1udemaeName,alpha1SPlusNumber,alpha1UdemaeIsX,alpha1UdemaeIsReached,alpha1IsCrown,alpha1StarRank,alpha1Kill,alpha1Death,alpha1Assist,alpha1Special,alpha1Ratio,alpha1AllKill,alpha1SortScore,alpha1PaintPoint,alpha1FesGrade,alpha1FesGradeName,alpha1WeaponID,alpha1WeaponName,alpha1WeaponSpecialID,alpha1WeaponSpecialName,alpha1WeaponSubID,alpha1WeaponSubName,alpha1HeadID,alpha1HeadName,alpha1HeadRarity,alpha1HeadKind,alpha1HeadBrandID,alpha1HeadBrandName,alpha1HeadBrandFrequentSkillID,alpha1HeadBrandFrequentSkillName,alpha1HeadSkillID,alpha1HeadSkillName,alpha1HeadSub1SkillID,alpha1HeadSub1SkillName,alpha1HeadSub2SkillID,alpha1HeadSub2SkillName,alpha1HeadSub3SkillID,alpha1HeadSub3SkillName,alpha1ClothesID,alpha1ClothesName,alpha1ClothesRarity,alpha1ClothesKind,alpha1ClothesBrandID,alpha1ClothesBrandName,alpha1ClothesBrandFrequentSkillID,alpha1ClothesBrandFrequentSkillName,alpha1ClothesSkillID,alpha1ClothesSkillName,alpha1ClothesSub1SkillID,alpha1ClothesSub1SkillName,alpha1ClothesSub2SkillID,alpha1ClothesSub2SkillName,alpha1ClothesSub3SkillID,alpha1ClothesSub3SkillName,alpha1ShoesID,alpha1ShoesName,alpha1ShoesRarity,alpha1ShoesKind,alpha1ShoesBrandID,alpha1ShoesBrandName,alpha1ShoesBrandFrequentSkillID,alpha1ShoesBrandFrequentSkillName,alpha1ShoesSkillID,alpha1ShoesSkillName,alpha1ShoesSub1SkillID,alpha1ShoesSub1SkillName,alpha1ShoesSub2SkillID,alpha1ShoesSub2SkillName,alpha1ShoesSub3SkillID,alpha1ShoesSub3SkillName,alpha2Name,alpha2PrincipalID,alpha2Rank,alpha2Udemae,alpha2udemaeName,alpha2SPlusNumber,alpha2UdemaeIsX,alpha2UdemaeIsReached,alpha2IsCrown,alpha2StarRank,alpha2Kill,alpha2Death,alpha2Assist,alpha2Special,alpha2Ratio,alpha2AllKill,alpha2SortScore,alpha2PaintPoint,alpha2FesGrade,alpha2FesGradeName,alpha2WeaponID,alpha2WeaponName,alpha2WeaponSpecialID,alpha2WeaponSpecialName,alpha2WeaponSubID,alpha2WeaponSubName,alpha2HeadID,alpha2HeadName,alpha2HeadRarity,alpha2HeadKind,alpha2HeadBrandID,alpha2HeadBrandName,alpha2HeadBrandFrequentSkillID,alpha2HeadBrandFrequentSkillName,alpha2HeadSkillID,alpha2HeadSkillName,alpha2HeadSub1SkillID,alpha2HeadSub1SkillName,alpha2HeadSub2SkillID,alpha2HeadSub2SkillName,alpha2HeadSub3SkillID,alpha2HeadSub3SkillName,alpha2ClothesID,alpha2ClothesName,alpha2ClothesRarity,alpha2ClothesKind,alpha2ClothesBrandID,alpha2ClothesBrandName,alpha2ClothesBrandFrequentSkillID,alpha2ClothesBrandFrequentSkillName,alpha2ClothesSkillID,alpha2ClothesSkillName,alpha2ClothesSub1SkillID,alpha2ClothesSub1SkillName,alpha2ClothesSub2SkillID,alpha2ClothesSub2SkillName,alpha2ClothesSub3SkillID,alpha2ClothesSub3SkillName,alpha2ShoesID,alpha2ShoesName,alpha2ShoesRarity,alpha2ShoesKind,alpha2ShoesBrandID,alpha2ShoesBrandName,alpha2ShoesBrandFrequentSkillID,alpha2ShoesBrandFrequentSkillName,alpha2ShoesSkillID,alpha2ShoesSkillName,alpha2ShoesSub1SkillID,alpha2ShoesSub1SkillName,alpha2ShoesSub2SkillID,alpha2ShoesSub2SkillName,alpha2ShoesSub3SkillID,alpha2ShoesSub3SkillName,alpha3Name,alpha3PrincipalID,alpha3Rank,alpha3Udemae,alpha3udemaeName,alpha3SPlusNumber,alpha3UdemaeIsX,alpha3UdemaeIsReached,alpha3IsCrown,alpha3StarRank,alpha3Kill,alpha3Death,alpha3Assist,alpha3Special,alpha3Ratio,alpha3AllKill,alpha3SortScore,alpha3PaintPoint,alpha3FesGrade,alpha3FesGradeName,alpha3WeaponID,alpha3WeaponName,alpha3WeaponSpecialID,alpha3WeaponSpecialName,alpha3WeaponSubID,alpha3WeaponSubName,alpha3HeadID,alpha3HeadName,alpha3HeadRarity,alpha3HeadKind,alpha3HeadBrandID,alpha3HeadBrandName,alpha3HeadBrandFrequentSkillID,alpha3HeadBrandFrequentSkillName,alpha3HeadSkillID,alpha3HeadSkillName,alpha3HeadSub1SkillID,alpha3HeadSub1SkillName,alpha3HeadSub2SkillID,alpha3HeadSub2SkillName,alpha3HeadSub3SkillID,alpha3HeadSub3SkillName,alpha3ClothesID,alpha3ClothesName,alpha3ClothesRarity,alpha3ClothesKind,alpha3ClothesBrandID,alpha3ClothesBrandName,alpha3ClothesBrandFrequentSkillID,alpha3ClothesBrandFrequentSkillName,alpha3ClothesSkillID,alpha3ClothesSkillName,alpha3ClothesSub1SkillID,alpha3ClothesSub1SkillName,alpha3ClothesSub2SkillID,alpha3ClothesSub2SkillName,alpha3ClothesSub3SkillID,alpha3ClothesSub3SkillName,alpha3ShoesID,alpha3ShoesName,alpha3ShoesRarity,alpha3ShoesKind,alpha3ShoesBrandID,alpha3ShoesBrandName,alpha3ShoesBrandFrequentSkillID,alpha3ShoesBrandFrequentSkillName,alpha3ShoesSkillID,alpha3ShoesSkillName,alpha3ShoesSub1SkillID,alpha3ShoesSub1SkillName,alpha3ShoesSub2SkillID,alpha3ShoesSub2SkillName,alpha3ShoesSub3SkillID,alpha3ShoesSub3SkillName,bravo1Name,bravo1PrincipalID,bravo1Rank,bravo1Udemae,bravo1udemaeName,bravo1SPlusNumber,bravo1UdemaeIsX,bravo1UdemaeIsReached,bravo1IsCrown,bravo1StarRank,bravo1Kill,bravo1Death,bravo1Assist,bravo1Special,bravo1Ratio,bravo1AllKill,bravo1SortScore,bravo1PaintPoint,bravo1FesGrade,bravo1FesGradeName,bravo1WeaponID,bravo1WeaponName,bravo1WeaponSpecialID,bravo1WeaponSpecialName,bravo1WeaponSubID,bravo1WeaponSubName,bravo1HeadID,bravo1HeadName,bravo1HeadRarity,bravo1HeadKind,bravo1HeadBrandID,bravo1HeadBrandName,bravo1HeadBrandFrequentSkillID,bravo1HeadBrandFrequentSkillName,bravo1HeadSkillID,bravo1HeadSkillName,bravo1HeadSub1SkillID,bravo1HeadSub1SkillName,bravo1HeadSub2SkillID,bravo1HeadSub2SkillName,bravo1HeadSub3SkillID,bravo1HeadSub3SkillName,bravo1ClothesID,bravo1ClothesName,bravo1ClothesRarity,bravo1ClothesKind,bravo1ClothesBrandID,bravo1ClothesBrandName,bravo1ClothesBrandFrequentSkillID,bravo1ClothesBrandFrequentSkillName,bravo1ClothesSkillID,bravo1ClothesSkillName,bravo1ClothesSub1SkillID,bravo1ClothesSub1SkillName,bravo1ClothesSub2SkillID,bravo1ClothesSub2SkillName,bravo1ClothesSub3SkillID,bravo1ClothesSub3SkillName,bravo1ShoesID,bravo1ShoesName,bravo1ShoesRarity,bravo1ShoesKind,bravo1ShoesBrandID,bravo1ShoesBrandName,bravo1ShoesBrandFrequentSkillID,bravo1ShoesBrandFrequentSkillName,bravo1ShoesSkillID,bravo1ShoesSkillName,bravo1ShoesSub1SkillID,bravo1ShoesSub1SkillName,bravo1ShoesSub2SkillID,bravo1ShoesSub2SkillName,bravo1ShoesSub3SkillID,bravo1ShoesSub3SkillName,bravo2Name,bravo2PrincipalID,bravo2Rank,bravo2Udemae,bravo2udemaeName,bravo2SPlusNumber,bravo2UdemaeIsX,bravo2UdemaeIsReached,bravo2IsCrown,bravo2StarRank,bravo2Kill,bravo2Death,bravo2Assist,bravo2Special,bravo2Ratio,bravo2AllKill,bravo2SortScore,bravo2PaintPoint,bravo2FesGrade,bravo2FesGradeName,bravo2WeaponID,bravo2WeaponName,bravo2WeaponSpecialID,bravo2WeaponSpecialName,bravo2WeaponSubID,bravo2WeaponSubName,bravo2HeadID,bravo2HeadName,bravo2HeadRarity,bravo2HeadKind,bravo2HeadBrandID,bravo2HeadBrandName,bravo2HeadBrandFrequentSkillID,bravo2HeadBrandFrequentSkillName,bravo2HeadSkillID,bravo2HeadSkillName,bravo2HeadSub1SkillID,bravo2HeadSub1SkillName,bravo2HeadSub2SkillID,bravo2HeadSub2SkillName,bravo2HeadSub3SkillID,bravo2HeadSub3SkillName,bravo2ClothesID,bravo2ClothesName,bravo2ClothesRarity,bravo2ClothesKind,bravo2ClothesBrandID,bravo2ClothesBrandName,bravo2ClothesBrandFrequentSkillID,bravo2ClothesBrandFrequentSkillName,bravo2ClothesSkillID,bravo2ClothesSkillName,bravo2ClothesSub1SkillID,bravo2ClothesSub1SkillName,bravo2ClothesSub2SkillID,bravo2ClothesSub2SkillName,bravo2ClothesSub3SkillID,bravo2ClothesSub3SkillName,bravo2ShoesID,bravo2ShoesName,bravo2ShoesRarity,bravo2ShoesKind,bravo2ShoesBrandID,bravo2ShoesBrandName,bravo2ShoesBrandFrequentSkillID,bravo2ShoesBrandFrequentSkillName,bravo2ShoesSkillID,bravo2ShoesSkillName,bravo2ShoesSub1SkillID,bravo2ShoesSub1SkillName,bravo2ShoesSub2SkillID,bravo2ShoesSub2SkillName,bravo2ShoesSub3SkillID,bravo2ShoesSub3SkillName,bravo3Name,bravo3PrincipalID,bravo3Rank,bravo3Udemae,bravo3udemaeName,bravo3SPlusNumber,bravo3UdemaeIsX,bravo3UdemaeIsReached,bravo3IsCrown,bravo3StarRank,bravo3Kill,bravo3Death,bravo3Assist,bravo3Special,bravo3Ratio,bravo3AllKill,bravo3SortScore,bravo3PaintPoint,bravo3FesGrade,bravo3FesGradeName,bravo3WeaponID,bravo3WeaponName,bravo3WeaponSpecialID,bravo3WeaponSpecialName,bravo3WeaponSubID,bravo3WeaponSubName,bravo3HeadID,bravo3HeadName,bravo3HeadRarity,bravo3HeadKind,bravo3HeadBrandID,bravo3HeadBrandName,bravo3HeadBrandFrequentSkillID,bravo3HeadBrandFrequentSkillName,bravo3HeadSkillID,bravo3HeadSkillName,bravo3HeadSub1SkillID,bravo3HeadSub1SkillName,bravo3HeadSub2SkillID,bravo3HeadSub2SkillName,bravo3HeadSub3SkillID,bravo3HeadSub3SkillName,bravo3ClothesID,bravo3ClothesName,bravo3ClothesRarity,bravo3ClothesKind,bravo3ClothesBrandID,bravo3ClothesBrandName,bravo3ClothesBrandFrequentSkillID,bravo3ClothesBrandFrequentSkillName,bravo3ClothesSkillID,bravo3ClothesSkillName,bravo3ClothesSub1SkillID,bravo3ClothesSub1SkillName,bravo3ClothesSub2SkillID,bravo3ClothesSub2SkillName,bravo3ClothesSub3SkillID,bravo3ClothesSub3SkillName,bravo3ShoesID,bravo3ShoesName,bravo3ShoesRarity,bravo3ShoesKind,bravo3ShoesBrandID,bravo3ShoesBrandName,bravo3ShoesBrandFrequentSkillID,bravo3ShoesBrandFrequentSkillName,bravo3ShoesSkillID,bravo3ShoesSkillName,bravo3ShoesSub1SkillID,bravo3ShoesSub1SkillName,bravo3ShoesSub2SkillID,bravo3ShoesSub2SkillName,bravo3ShoesSub3SkillID,bravo3ShoesSub3SkillName,bravo4Name,bravo4PrincipalID,bravo4Rank,bravo4Udemae,bravo4udemaeName,bravo4SPlusNumber,bravo4UdemaeIsX,bravo4UdemaeIsReached,bravo4IsCrown,bravo4StarRank,bravo4Kill,bravo4Death,bravo4Assist,bravo4Special,bravo4Ratio,bravo4AllKill,bravo4SortScore,bravo4PaintPoint,bravo4FesGrade,bravo4FesGradeName,bravo4WeaponID,bravo4WeaponName,bravo4WeaponSpecialID,bravo4WeaponSpecialName,bravo4WeaponSubID,bravo4WeaponSubName,bravo4HeadID,bravo4HeadName,bravo4HeadRarity,bravo4HeadKind,bravo4HeadBrandID,bravo4HeadBrandName,bravo4HeadBrandFrequentSkillID,bravo4HeadBrandFrequentSkillName,bravo4HeadSkillID,bravo4HeadSkillName,bravo4HeadSub1SkillID,bravo4HeadSub1SkillName,bravo4HeadSub2SkillID,bravo4HeadSub2SkillName,bravo4HeadSub3SkillID,bravo4HeadSub3SkillName,bravo4ClothesID,bravo4ClothesName,bravo4ClothesRarity,bravo4ClothesKind,bravo4ClothesBrandID,bravo4ClothesBrandName,bravo4ClothesBrandFrequentSkillID,bravo4ClothesBrandFrequentSkillName,bravo4ClothesSkillID,bravo4ClothesSkillName,bravo4ClothesSub1SkillID,bravo4ClothesSub1SkillName,bravo4ClothesSub2SkillID,bravo4ClothesSub2SkillName,bravo4ClothesSub3SkillID,bravo4ClothesSub3SkillName,bravo4ShoesID,bravo4ShoesName,bravo4ShoesRarity,bravo4ShoesKind,bravo4ShoesBrandID,bravo4ShoesBrandName,bravo4ShoesBrandFrequentSkillID,bravo4ShoesBrandFrequentSkillName,bravo4ShoesSkillID,bravo4ShoesSkillName,bravo4ShoesSub1SkillID,bravo4ShoesSub1SkillName,bravo4ShoesSub2SkillID,bravo4ShoesSub2SkillName,bravo4ShoesSub3SkillID,bravo4ShoesSub3SkillName,
755, 2020/05/15 21:12:15,300,0,7, A,0,0,0,0,0,0,96,0,26794,0,0,0,0,1590,0,0,0,0,0,0,17, ショッツル鉱山, rainmakergachi, ガチマッチ, gachi, ガチホコバトル, rainmaker, gachi,0, , , , ,0,0,0,0,0,0," ""きょうやP""", 2c0b39a31c55db96,32,7, A,0,0,0,0,0,4,6,2,2,666,6,2,1111,0, ,4012, バレルスピナーリミックス,17, ナイスダマ,8, ポイントセンサー,1019, キングフリップメッシュ,1, head,16, エンペリー,10, サブ性能アップ,3, ヒト移動速度アップ,10, サブ性能アップ,0, インク効率アップ(メイン), , ,5040, ハウスタグホエールニット,2, clothes,8, ジモン,0, インク効率アップ(メイン),3, ヒト移動速度アップ,255, はてな,255, はてな,255, はてな,6003, モトクロス ソリッドブルー,2, shoes,3, ロッケンベルグ,3, ヒト移動速度アップ,11, 相手インク影響軽減,10, サブ性能アップ,10, サブ性能アップ,11, 相手インク影響軽減," ""2だいめすじこ""", d81bbebc9a8f6bb6,2,-1, A-,0,0,0,0,1,7,11,1,0,636,8,1,996,0, ,230, クラッシュブラスター,7, ハイパープレッサー,0, スプラッシュボム,5000, スタジオヘッドホン,1, head,5, フォーリマ,7, スペシャル性能アップ,0, インク効率アップ(メイン),0, インク効率アップ(メイン),2, インク回復力アップ,0, インク効率アップ(メイン),8026, スミヌキシャツ,1, clothes,17, タタキケンサキ,201, メイン性能アップ,2, インク回復力アップ,2, インク回復力アップ,2, インク回復力アップ,4, イカダッシュ速度アップ,6012, ハンティングブーツ,2, shoes,8, ジモン,0, インク効率アップ(メイン),1, インク効率アップ(サブ),0, インク効率アップ(メイン),0, インク効率アップ(メイン),0, インク効率アップ(メイン)," ""ブスboy""", c0d8977f415ffa04,30,-1, A+,0,0,0,0,1,4,12,3,1,333,7,0,1027,0, ,5031, デュアルスイーパーカスタム,10, アメフラシ,0, スプラッシュボム,1002, ヤコメッシュ,0, head,11, ヤコ,5, スペシャル増加量アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,10009, エゾッコパーカー ウグイス,1, clothes,4, エゾッコ,6, スペシャル減少量ダウン,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,21004, チギリノヒモ,2, shoes,97, クマサン商会,0, ,201, メイン性能アップ,5, スペシャル増加量アップ,200, 爆風ダメージ軽減・改,11, 相手インク影響軽減," ""Lloyd""", 5bbe1ad1e82e55aa,46,-1, A+,0,0,0,0,1,2,12,0,2,166,2,3,1328,0, ,5002, スパッタリークリア,9, スーパーチャクチ,12, トーピード,3003, イロメガネ,0, head,4, エゾッコ,6, スペシャル減少量ダウン,101, ラストスパート,8, 復活時間短縮,1, インク効率アップ(サブ),1, インク効率アップ(サブ),2015, アナアキロンT ドライブ,1, clothes,15, アナアキ,201, メイン性能アップ,1, インク効率アップ(サブ),1, インク効率アップ(サブ),1, インク効率アップ(サブ),9, スーパージャンプ時間短縮,23007, ミッドナイトスリッポン,2, shoes,2, クラーゲス,4, イカダッシュ速度アップ,110, 対物攻撃力アップ,6, スペシャル減少量ダウン,11, 相手インク影響軽減,10, サブ性能アップ," ""K.FI ¥オーベム""", af773a5ac1fbd64c,54,-1, A+,0,0,0,0,0,7,3,7,4,2333,14,3,1492,0, ,5031, デュアルスイーパーカスタム,10, アメフラシ,0, スプラッシュボム,1026, ドゥーラグキャップガサネ,2, head,7, ホタックス,8, 復活時間短縮,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,26000, フェスＴ,2, clothes,0, バトロイカ,11, 相手インク影響軽減,108, 追加ギアパワー倍化,7, スペシャル性能アップ,255, はてな,255, はてな,6013, ロッキンブラック,2, shoes,3, ロッケンベルグ,3, ヒト移動速度アップ,201, メイン性能アップ,1, インク効率アップ(サブ),255, はてな,255, はてな," ""ロクサス""", b9d982f71dce0d00,51,-1, A,0,0,0,0,0,9,3,10,6,3000,19,0,1325,0, ,80, .96ガロン,1, インクアーマー,6, スプリンクラー,7009, オクトメットプライズデコ,2, head,5, フォーリマ,7, スペシャル性能アップ,200, 爆風ダメージ軽減・改,255, はてな,255, はてな,255, はてな,7011, アナアキニット キソデ,1, clothes,15, アナアキ,201, メイン性能アップ,8, 復活時間短縮,255, はてな,255, はてな, , ,2036, ストリップ タタキベッチュー,2, shoes,17, タタキケンサキ,201, メイン性能アップ,10, サブ性能アップ,255, はてな,255, はてな,255, はてな," ""      .""", b68a4d13b337f7bc,33,-1, A+,0,0,0,0,0,11,8,4,3,1375,15,2,1064,0, ,5002, スパッタリークリア,9, スーパーチャクチ,12, トーピード,24001, ウミウシカチューシャ,2, head,0, バトロイカ,11, 相手インク影響軽減,1, インク効率アップ(サブ),1, インク効率アップ(サブ),11, 相手インク影響軽減,200, 爆風ダメージ軽減・改,9002, アーバンベスト ナイト,2, clothes,6, ホッコリー,1, インク効率アップ(サブ),201, メイン性能アップ,6, スペシャル減少量ダウン,9, スーパージャンプ時間短縮,9, スーパージャンプ時間短縮,1002, グリッチョ グリーン 限定版,2, shoes,4, エゾッコ,6, スペシャル減少量ダウン,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,0, インク効率アップ(メイン)," ""しんそくのわかば★""", e38c084a100da7b4,51,-1, A,0,0,0,0,0,11,4,5,3,2750,16,1,1185,0, ,1100, パブロ,9, スーパーチャクチ,0, スプラッシュボム,2011, オシノビニット,1, head,7, ホタックス,8, 復活時間短縮,4, イカダッシュ速度アップ,0, インク効率アップ(メイン),0, インク効率アップ(メイン),10, サブ性能アップ,1022, ガチホワイト,1, clothes,0, バトロイカ,11, 相手インク影響軽減,104, イカニンジャ,9, スーパージャンプ時間短縮,11, 相手インク影響軽減,4, イカダッシュ速度アップ,7000, スリッポン ブルー,0, shoes,2, クラーゲス,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ,
753, 2020/05/15 21:04:15,289,1,7, A,0,0,0,0,0,100,0,0,25683,0,0,0,0,1600,0,0,0,0,0,0,17, ショッツル鉱山, rainmakergachi, ガチマッチ, gachi, ガチホコバトル, rainmaker, gachi,0, , , , ,0,0,0,0,0,0," ""きょうやP""", 2c0b39a31c55db96,32,7, A,0,0,0,0,0,11,0,2,5,11000,13,2,1228,0, ,4012, バレルスピナーリミックス,17, ナイスダマ,8, ポイントセンサー,1019, キングフリップメッシュ,1, head,16, エンペリー,10, サブ性能アップ,3, ヒト移動速度アップ,10, サブ性能アップ,0, インク効率アップ(メイン), , ,5040, ハウスタグホエールニット,2, clothes,8, ジモン,0, インク効率アップ(メイン),3, ヒト移動速度アップ,255, はてな,255, はてな,255, はてな,6003, モトクロス ソリッドブルー,2, shoes,3, ロッケンベルグ,3, ヒト移動速度アップ,11, 相手インク影響軽減,10, サブ性能アップ,10, サブ性能アップ,11, 相手インク影響軽減," ""The*2""", ae65c8842343f689,93,-1, A,0,0,0,0,0,5,3,5,5,1666,10,3,1134,0, ,41, スプラシューターコラボ,8, ジェットパック,0, スプラッシュボム,4001, サファリハット,2, head,6, ホッコリー,1, インク効率アップ(サブ),0, インク効率アップ(メイン),0, インク効率アップ(メイン),0, インク効率アップ(メイン),10, サブ性能アップ,10001, ジップアップ グリーン,1, clothes,6, ホッコリー,1, インク効率アップ(サブ),201, メイン性能アップ,201, メイン性能アップ,0, インク効率アップ(メイン),0, インク効率アップ(メイン),1020, スパイカ タタキベッチュー,2, shoes,17, タタキケンサキ,201, メイン性能アップ,0, インク効率アップ(メイン),201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ," ""жёйяыщгж""", 0bba245fde5db6b5,98,-1, A+,0,0,0,0,2,7,4,1,5,1750,8,0,1245,0, ,72, プライムシューターベッチュー,17, ナイスダマ,0, スプラッシュボム,4009, パッチハット,1, head,7, ホタックス,8, 復活時間短縮,201, メイン性能アップ,201, メイン性能アップ,2, インク回復力アップ,8, 復活時間短縮,10002, エゾッコパーカー アズキ,1, clothes,4, エゾッコ,6, スペシャル減少量ダウン,104, イカニンジャ,9, スーパージャンプ時間短縮,200, 爆風ダメージ軽減・改,6, スペシャル減少量ダウン,21006, バンカラコロン,2, shoes,97, クマサン商会,0, ,201, メイン性能アップ,0, インク効率アップ(メイン),201, メイン性能アップ,201, メイン性能アップ," ""あふるう""", c3a486a91eb3b3b1,76,-1, A+,0,0,0,0,1,8,9,2,3,888,10,1,1188,0, ,60, N-ZAP85,1, インクアーマー,1, キューバンボム,4013, ホタプラントハット,1, head,7, ホタックス,8, 復活時間短縮,4, イカダッシュ速度アップ,5, スペシャル増加量アップ,1, インク効率アップ(サブ),8, 復活時間短縮,3006, チョコガサネ,0, clothes,11, ヤコ,5, スペシャル増加量アップ,1, インク効率アップ(サブ),5, スペシャル増加量アップ,5, スペシャル増加量アップ,1, インク効率アップ(サブ),2012, デカロニックブラック,1, shoes,1, アイロニック,9, スーパージャンプ時間短縮,109, ステルスジャンプ,8, 復活時間短縮,4, イカダッシュ速度アップ,4, イカダッシュ速度アップ," ""TDM〆“ゼロ“""", db4fde2f791ca94b,16,-1, A+,0,0,0,0,1,2,7,3,2,285,5,2,784,0, ,72, プライムシューターベッチュー,17, ナイスダマ,0, スプラッシュボム,5000, スタジオヘッドホン,1, head,5, フォーリマ,7, スペシャル性能アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,8, 復活時間短縮,1003, イカノメＴ ライトブルー,0, clothes,10, アロメ,2, インク回復力アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,4, イカダッシュ速度アップ,2012, デカロニックブラック,1, shoes,1, アイロニック,9, スーパージャンプ時間短縮,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ," ""こがゆう""", b6258c05105decc7,73,-1, A+,0,0,0,0,0,4,10,0,4,400,4,0,1389,0, ,61, N-ZAP89,0, マルチミサイル,4, ロボットボム,21009, マリリンハットウィズピンズ,2, head,97, クマサン商会,0, ,5, スペシャル増加量アップ,5, スペシャル増加量アップ,5, スペシャル増加量アップ,5, スペシャル増加量アップ,5023, ケンサキコーチ,2, clothes,17, タタキケンサキ,201, メイン性能アップ,107, 復活ペナルティアップ,5, スペシャル増加量アップ,201, メイン性能アップ,255, はてな,8005, イカボウズキャメル,2, shoes,3, ロッケンベルグ,3, ヒト移動速度アップ,7, スペシャル性能アップ,2, インク回復力アップ,255, はてな,255, はてな," ""¿Céréales?""", a57d7ccf83763bf8,66,-1, A+,0,0,0,0,0,5,9,2,0,555,7,3,1346,0, ,81, .96ガロンデコ,9, スーパーチャクチ,9, スプラッシュシールド,1026, ドゥーラグキャップガサネ,2, head,7, ホタックス,8, 復活時間短縮,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,1059, キングオクトTブラックベロア,1, clothes,16, エンペリー,10, サブ性能アップ,201, メイン性能アップ,201, メイン性能アップ,5, スペシャル増加量アップ,201, メイン性能アップ,2012, デカロニックブラック,1, shoes,1, アイロニック,9, スーパージャンプ時間短縮,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,8, 復活時間短縮," ""キャリーして♪""", 18ca6209f05875c6,13,-1, A+,0,0,0,0,1,5,6,2,4,833,7,1,1292,0, ,5031, デュアルスイーパーカスタム,10, アメフラシ,0, スプラッシュボム,2010, ヤマギリビーニー,0, head,9, シグレニ,200, 爆風ダメージ軽減・改,201, メイン性能アップ,200, 爆風ダメージ軽減・改,201, メイン性能アップ,0, インク効率アップ(メイン),10001, ジップアップ グリーン,1, clothes,6, ホッコリー,1, インク効率アップ(サブ),201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,201, メイン性能アップ,2027, エギング4 キイコン,2, shoes,16, エンペリー,10, サブ性能アップ,201, メイン性能アップ,201, メイン性能アップ,0, インク効率アップ(メイン),11, 相手インク影響軽減,
